assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population_x,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes,taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population_y,category,main_common_name,location_clean,location_detail_clean,threat_clean,main_threat_clean,needs_manual_review,country_code
8283720,184510,Chambardia letourneuxi,Extinct,,2010,2007-10-03 00:00:00 UTC,3.1,English,"This species is only known from museum collections. The original description was based on subfossil material and was considered as possibly extinct already at the time of discovery. Live specimens were collected subsequently during the early 20th Century and misidentified as another species, but are now seen to be this one. The species is (or was) endemic to the Nile Delta, presently one of the most densely populated regions in North Africa. It has not been found since despite more recent surveys, therefore it is almost certainly Extinct.",It is found in muddy bottoms in slow flowing waters in chaneks of the Nile Delta,Aquatic pollution threatens this species.,This species is possibly extinct.,,"This species is endemic to the Lower Nile in Egypt. This species is only known from museum collections. It has not been collected during recent surveys, and is possibly extinct. (The type locality for this species is Lower Egypt near Ramses).",,Freshwater (=Inland waters),None known.,Palearctic,early 20th century,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184510,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,IRIDINIDAE,Chambardia,Chambardia letourneuxi,"Servain, 1890",,,,EX,,Africa,Africa,Overharvesting; Pollution,Overharvesting,,EG
8283903,184511,Bythinella mauritanica,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"This species was recorded in 1887 but it has not been found since by specialists (Haas, Boeters) during the 1970s. It is considered Extinct.",No information available.,No information available.,No information available.,,"This species was originally found in 1887 in Djebel Zaghouan in Tunisia in one single Roman temple where there was a bath, and it hasn't been found since.",,Freshwater (=Inland waters),No information available.,Afrotropical,,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184511,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,Bythinella mauritanica,Letourneux &amp; Bourguignat 1887,,,,EX,,Unknown,Unknown,Unknown,Unknown,Yes,TN
8286338,184524,Pseudamnicola desertorum,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"The generic status of this species is uncertain due to lack of anatomical data. The taxonomy of the hydrobiids of Algeria has not been revised since 1864. However, the thermal springs from which this species is known is are no longer there, so it is considered Extinct.",This is a crenobiont of warm springs.,Pollution and disappearance of springs threaten this species.,No information available.,,"It is recorded from the thermal springs at Djenndel near Annaba (Algeria), Bourgignat 1862. That is the only time it is been seen, and these springs no longer exist.",,Freshwater (=Inland waters),No information available.,Palearctic,19th century,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184524,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,Pseudamnicola desertorum,"(Bourguignat, 1862)",,,,EX,,Unknown,Unknown,Pollution,Pollution,Yes,DZ
8292538,184558,Pseudamnicola oudrefica,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"This species was described in the 19th century from a single locality in Tunisia, and has not been found during later surveys. Boeters did not find in extensive surveys in 1970s so it is thought to be Extinct.",No information available.,No information available.,No information available.,,This species is known from small streams in the oasis of Oudref (Tunisia),,Freshwater (=Inland waters),No information available.,Palearctic,19th century,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184558,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,Pseudamnicola oudrefica,"(Letourneux &amp; Bourguignat, 1887)",,,,EX,,Unknown,Unknown,Unknown,Unknown,Yes,TN
8300538,184605,Hydrobia gracilis,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,This species is only known from one museum specimen. It was collected at two springs in Morocco that are not active any more and that are situated in regions with polluted ground water. It is now considered to be Extinct.,This species is a crenobiont.,No information available.,No information available.,,This species was known from a spring at Casablanca and spring at Settat (Morocco). In both locations no active springs presently persist.,,Freshwater (=Inland waters),No information available.,Palearctic,,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184605,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Hydrobia,Hydrobia gracilis,"Morelet, 1880",,,,EX,,Unknown,Unknown,Overharvesting; Pollution,Overharvesting,Yes,MA
8301493,184612,Pseudamnicola singularis,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"This species was described in the 19th century, and has not been found in later surveys. It is considered Extinct.",Also lives on rocks by springs feeding oases in the desert. This species is a crenobiont. Most of Pseudamnicola are like this - springs and clear springs coming from them. The snails are found only in the tiny distance between spring and oasis (mainly a metre or two). They are replaced by Mercuria immediately below that level (physical succession). Mercuria is spreading (Ghamizi et al. 1997).,"These are found on rocks where water seeps out of desert into oases. As soon as they start pumping water from the ground, the springs stop and the snails disappear.",No information available.,,"This species is known from Oudref and Oued Gabés near Gabés (Tunisia), found only by Letourneux and Bourguignat 1887. The three sites are all right near each other so one location. It has not been found since.",,Freshwater (=Inland waters),No information available.,Palearctic,19th century,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184612,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,Pseudamnicola singularis,"Letourneux &amp; Bourguignat, 1887",,,,EX,,Unknown,Unknown,Unknown,Unknown,Yes,TN
8302229,184618,Pseudamnicola barratei,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"This species was recorded in the 19th century. It was previously only found from two locations (four close sites) in areas which have been badly degraded. It was not found any more during extensive surveys carried out in the 1970s, and therefore it is considered Extinct.",It was found in little streams.,No information available.,No information available.,,"This species is endemic to north Africa. It was reported from El Goléa, Nefta, Kebili and Limaguess (Tunisia) in 1887 by Letourneux and Bourguignat but Boeters did not find it any more.",,Freshwater (=Inland waters),No information available.,Palearctic,19th century,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184618,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,Pseudamnicola barratei,"Letourneux &amp; Bourguignat, 1887",,,,EX,,Africa,Africa,Unknown,Unknown,Yes,TN
8318247,184705,Bythinella microcochlia,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"This species was recorded in the 19th century in one single locality, it has not been found any more during subsequent surveys by Boeters and considered to be Extinct.",No information available.,No information available.,No information available.,,This species is known only from Oued Melah near Oudref (Tunisia) but Boeters did not find it there anymore so it is now considered extinct.,,Freshwater (=Inland waters),No information available.,Palearctic,19th century,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184705,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,Bythinella microcochlia,"Letourneux &amp; Bourguignat, 1887",,,,EX,,Unknown,Unknown,Unknown,Unknown,Yes,TN
8322868,184731,Pseudamnicola ragia,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"Described in the 19th century from two locations in Tunisia, this species has not been recorded during later surveys by Boeters who surveyed extensively. It is expected to now be Extinct.",No information available.,No information available.,No information available.,,This species is known from Kriz and Limaguess (Tunisia).,,Freshwater (=Inland waters),No information available.,Palearctic,19th century,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184731,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,Pseudamnicola ragia,"Letourneux &amp; Bourguignat, 1887",,,,EX,,Unknown,Unknown,Unknown,Unknown,Yes,TN
8324236,184739,Bythinella limnopsis,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"This species was recorded in 1887 but it has not been found any more by specialists (Haas, Boeters) during the 1970s, who checked all the original sites where it had been found. It is now considered Extinct.",This species is a crenobiont.,No information available.,No information available.,,"This species has been found only in the basin of a Roman temple on Djebel Zaghouan, and springs at Kairouan (Tunisia). It has not been found since despite good surveys by Boeters so it is now considered extinct.",,Freshwater (=Inland waters),No information available.,Palearctic,,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184739,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,Bythinella limnopsis,"Letourneux &amp; Bourguignat, 1887",,,,EX,,Unknown,Unknown,Unknown,Unknown,Yes,TN
8325175,184742,Pseudamnicola globulina,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,This species has not been recorded since the 19th century despite intensive surveys in the 1970s by Boeters. It is reasonably assumed to be Extinct.,It is found in springs and small streams; crenobiont.,No information available.,No information available.,,"This species is known from Djebel Zaghouan (in temple basin), Kairouan, El Kis and Feriana (all in Tunisia).",,Freshwater (=Inland waters),No information available.,Palearctic,19th century,FALSE,FALSE,"Global, Northern Africa & Pan-Africa",184742,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pseudamnicola,Pseudamnicola globulina,"Letourneux &amp; Bourguignat, 1887",,,,EX,,Unknown,Unknown,Unknown,Unknown,Yes,TN
